code,term
10679007,Infection caused by Giardia lamblia
111839008,Intestinal infection caused by Escherichia coli
111843007,Viral gastroenteritis
111910009,Amebic infection
111939009,Dysentery
11840006,Traveler's diarrhea
12463005,Infectious gastroenteritis
128398001,Infectious disease of digestive tract
18081009,Enteric campylobacteriosis
186090001,Typhoid and paratyphoid fevers
186105003,Shigella boydii (group C)
186116005,Acute amebic dysentery
186117001,Chronic intestinal amebiasis
186134009,Infection of gastrointestinal tract by Salmonella enterica subspecies arizonae
186136006,Proteus gastrointestinal tract infection
186137002,Proteus mirabilis gastrointestinal tract infection
186150001,Enteritis caused by rotavirus
19213003,Infectious diarrheal disease
19894004,Food poisoning caused by Bacillus cereus
20547008,Ill-defined intestinal infection
240332005,Infantile gastroenteritis
240352006,Enterotoxigenic Escherichia coli gastrointestinal tract infection
240353001,Enteropathogenic Escherichia coli gastrointestinal tract infection
240354007,Verotoxigenic Escherichia coli gastrointestinal tract infection
240355008,Enteroinvasive Escherichia coli gastrointestinal tract infection
240357000,Clostridial enteric disease
240370009,Cryptosporidiosis
2523007,Salmonella pneumonia
266071000,Intestinal infectious disease
266077001,Staphylococcal gastrointestinal tract infection
266078006,Pseudomonas gastrointestinal tract infection
266079003,Enteritis caused by specified virus
266081001,"Colitis, enteritis and gastroenteritis presumed infectious"
26826005,Amebic appendicitis
274081004,Bacillary dysentery
30140009,Enteritis presumed infectious
302229004,Salmonella food poisoning
302231008,Salmonella infection
307759003,Helicobacter pylori gastrointestinal tract infection
308119005,Infantile viral gastroenteritis
312108008,Bacterial intestinal infectious disease
32580004,Enterovirus enteritis
36188001,Shigellosis
370518000,Enteric coccidiosis
39341005,Infectious colitis
398384001,Staphylococcus aureus food poisoning
398565003,Infection caused by Clostridium botulinum
398570005,Diarrhea caused by staphylococcus toxin
421429008,Gastrointestinal infection caused by Klebsiella aerogenes
42338000,Salmonella gastroenteritis
4298009,Shigella sonnei
43240000,Diarrhea of presumed infectious origin
43612004,Shigella dysenteriae
439597005,Suspected infectious enteritis
445152004,Inflammation of intestine caused by Norovirus
449083008,Sepsis caused by Salmonella
46799006,Dysenteric diarrhea
47375003,Localized Salmonella infection
4834000,Typhoid fever
51254007,Paratyphoid C fever
55023005,Amebic nondysenteric colitis
55184003,Infectious enteritis
57419008,Gastroenteritis presumed infectious
57725006,Balantidiasis
58265007,Giardiasis
59253004,Catarrhal dysentery
63650001,Cholera
66107000,Bacterial food poisoning
67915005,Intestinal trichomoniasis
70014009,Food poisoning caused by Clostridium perfringens
70880006,Adenoviral enteritis
71085009,Paratyphoid B fever
711167005,Enteritis caused by Yersinia enterocolitica
715852004,Infection of gastrointestinal tract
75258004,Food poisoning
75375008,Bacterial enteritis
75953000,Vibrio cholerae
765480005,Vomiting co-occurrent and due to infectious disease
76623002,Paratyphoid A fever
79099006,Colitis presumed infectious
81020007,Cholera caused by Vibrio cholerae El Tor
81159000,Food poisoning caused by Vibrio parahaemolyticus
84622004,Food poisoning caused by staphylococcus
85729005,Shigella flexneri
85904008,Paratyphoid fever
86615009,Epidemic diarrhea
89933001,Protozoal intestinal disease
